Vehicle_ID,Battery_Capacity_kWh,Charging_Time_hr,Range_km,Vehicle_Type,Charging_Station_Type,State_of_Charge_%
3033,,2.51,256,3-Wheeler,Fast,53
3034,97.0,6.01,461,Bus,Slow,37
3035,20.0,3.44,372,Bus,Moderate,89
3036,81.0,3.36,198,Bus,Slow,24
3037,73.0,1.54,387,Car,Slow,44
3038,51.0,5.21,527,,Slow,46
3039,65.0,8.76,347,Bus,Fast,79
3040,41.0,2.4,514,,Moderate,60
3041,87.0,5.76,387,2-Wheeler,Slow,33
3042,87.0,6.68,499,Bus,Moderate,56
3043,78.0,3.45,151,3-Wheeler,Slow,82
3044,22.0,9.38,317,Car,Moderate,71
3045,67.0,4.97,114,Bus,Slow,42
3046,,6.31,218,Car,Slow,34
3047,33.0,3.21,495,Bus,Moderate,14
3048,,0.6,484,3-Wheeler,Moderate,46
3049,,8.51,507,3-Wheeler,Slow,24
3050,43.0,6.91,367,3-Wheeler,Moderate,41
3051,,6.29,550,3-Wheeler,Slow,84
3052,,5.67,497,Car,Slow,34
3053,42.0,7.47,219,2-Wheeler,Fast,90
3054,82.0,,365,Bus,Moderate,19
3055,31.0,3.11,371,3-Wheeler,Slow,39
3056,43.0,3.22,296,2-Wheeler,Slow,36
3057,85.0,4.81,270,2-Wheeler,Fast,41
3058,20.0,0.73,238,Car,Fast,11
3059,81.0,6.9,110,Bus,Slow,24
3060,92.0,9.87,446,3-Wheeler,Fast,62
3061,41.0,5.27,185,Car,Fast,24
3062,23.0,,218,Bus,Slow,94
3063,63.0,9.78,100,,Moderate,53
3064,62.0,5.82,314,Car,Slow,27
3065,46.0,6.59,415,3-Wheeler,Moderate,10
3066,,2.85,366,Bus,Fast,19
3067,31.0,9.01,256,Bus,Slow,52
3068,82.0,3.14,374,Bus,Slow,83
3069,28.0,7.77,581,Bus,Slow,17
3070,66.0,2.37,259,2-Wheeler,Slow,63
3071,30.0,9.8,564,Bus,Slow,44
3072,82.0,7.61,262,Bus,Slow,27
3073,93.0,9.63,314,Bus,Fast,97
3074,45.0,6.64,208,Bus,Moderate,37
3075,26.0,4.78,338,Car,Fast,87
3076,47.0,9.64,585,3-Wheeler,Moderate,93
3077,88.0,6.34,482,Car,Moderate,93
3078,74.0,1.53,374,2-Wheeler,Slow,66
3079,,4.67,589,Car,Slow,54
3080,38.0,1.67,556,2-Wheeler,Moderate,63
3081,34.0,6.78,589,Bus,Slow,96
3082,58.0,2.4,302,Bus,Fast,64
3083,40.0,0.67,471,2-Wheeler,Moderate,32
3084,89.0,7.59,275,Car,Moderate,63
3085,,2.06,164,,Moderate,79
3086,62.0,9.05,135,3-Wheeler,Fast,19
3087,68.0,2.24,456,2-Wheeler,Slow,51
3088,34.0,8.83,193,Car,Slow,83
3089,49.0,2.06,366,Car,Slow,52
3090,91.0,3.31,219,Car,Moderate,64
3091,26.0,7.26,374,Bus,Fast,50
3092,63.0,2.3,220,Car,Fast,40
3093,92.0,2.33,188,Car,Fast,23
3094,62.0,0.8,286,Bus,Moderate,86
3095,81.0,3.71,135,3-Wheeler,Moderate,85
3096,91.0,2.66,238,Car,Moderate,58
3097,38.0,7.05,224,Bus,Slow,40
3098,44.0,1.33,269,Car,Slow,30
3099,61.0,0.65,337,Bus,Slow,18
3100,88.0,,418,2-Wheeler,Moderate,13
3101,,9.82,244,Car,Slow,26
3102,,3.74,579,2-Wheeler,Fast,18
3103,61.0,,541,Car,Fast,16
3104,64.0,8.82,118,2-Wheeler,Slow,41
3105,90.0,6.03,197,Bus,Fast,28
3106,67.0,8.99,374,2-Wheeler,Moderate,43
3107,59.0,5.66,551,Bus,Fast,72
3108,84.0,3.0,469,Bus,Moderate,68
3109,54.0,7.03,395,,Slow,62
3110,,6.83,415,Car,Fast,77
3111,20.0,6.99,427,2-Wheeler,Fast,51
3112,54.0,6.32,498,,Moderate,11
3113,,5.15,252,Car,Fast,48
3114,79.0,2.51,131,3-Wheeler,Slow,58
3115,53.0,,466,2-Wheeler,Slow,98
3116,82.0,8.86,444,Bus,Moderate,51
3117,,8.57,579,3-Wheeler,Slow,88
3118,,8.46,284,Car,Fast,11
3119,96.0,4.0,373,Car,Slow,46
3120,37.0,,155,3-Wheeler,Fast,19
3121,65.0,3.52,113,2-Wheeler,Slow,17
3122,99.0,2.23,186,Bus,Moderate,15
3123,95.0,,386,3-Wheeler,Fast,28
3124,,7.62,246,Car,Slow,31
3125,46.0,3.82,370,2-Wheeler,Moderate,43
3126,78.0,1.1,478,3-Wheeler,Fast,68
3127,86.0,9.04,406,Bus,Slow,78
3128,32.0,1.14,198,Bus,Moderate,85
3129,71.0,6.94,559,3-Wheeler,Slow,51
3130,94.0,3.13,456,Car,Fast,93
3131,86.0,9.54,224,Car,Fast,41
3132,52.0,,249,2-Wheeler,Slow,15
3133,40.0,3.0,286,Bus,Moderate,62
3134,22.0,3.66,530,3-Wheeler,Moderate,61
3135,93.0,3.04,491,3-Wheeler,Moderate,39
3136,61.0,5.0,414,Car,Slow,70
3137,34.0,9.62,127,2-Wheeler,Slow,97
3138,84.0,,324,3-Wheeler,Fast,77
3139,71.0,9.43,410,2-Wheeler,Fast,17
3140,75.0,4.72,124,Bus,Fast,30
3141,94.0,,323,Car,Fast,10
3142,82.0,8.09,228,3-Wheeler,Fast,63
3143,60.0,5.45,203,Bus,Slow,12
3144,84.0,4.25,118,3-Wheeler,Fast,90
3145,64.0,7.23,213,Car,Slow,97
3146,83.0,4.3,457,Bus,Moderate,10
3147,40.0,0.91,265,2-Wheeler,Slow,43
3148,86.0,8.74,301,2-Wheeler,Fast,59
3149,65.0,,526,Car,Fast,57
3150,95.0,4.88,516,Bus,Fast,60
3151,,8.91,234,Car,Slow,61
3152,58.0,0.93,160,3-Wheeler,Moderate,93
3153,62.0,0.77,158,Car,Slow,27
3154,98.0,4.6,482,Car,Slow,43
3155,60.0,5.25,441,Car,Slow,14
3156,57.0,6.52,243,2-Wheeler,Slow,11
3157,24.0,3.99,554,,Moderate,29
3158,44.0,,411,2-Wheeler,Moderate,77
3159,81.0,8.96,567,,Moderate,86
3160,33.0,4.29,487,Car,Slow,33
3161,44.0,0.87,599,3-Wheeler,Moderate,20
3162,82.0,6.99,542,3-Wheeler,Moderate,88
3163,31.0,,530,,Fast,57
3164,80.0,6.06,329,2-Wheeler,Moderate,95
3165,83.0,8.68,446,2-Wheeler,Slow,94
3166,61.0,1.15,186,Car,Slow,19
3167,94.0,3.56,360,3-Wheeler,Moderate,35
3168,91.0,9.33,332,3-Wheeler,Fast,49
3169,67.0,2.21,567,3-Wheeler,Fast,28
3170,,2.82,504,3-Wheeler,Fast,59
3171,78.0,2.07,457,2-Wheeler,Slow,76
3172,52.0,2.58,463,3-Wheeler,Moderate,62
3173,99.0,3.8,493,Bus,Slow,65
3174,43.0,9.75,157,2-Wheeler,Fast,93
3175,27.0,2.0,408,Car,Slow,11
3176,41.0,,173,Car,Moderate,52
3177,41.0,8.93,335,2-Wheeler,Slow,48
3178,57.0,7.83,223,3-Wheeler,Slow,55
3179,26.0,,228,Car,Fast,84
3180,36.0,9.51,164,3-Wheeler,Fast,70
3181,36.0,4.96,471,Bus,Fast,27
3182,89.0,9.2,185,3-Wheeler,Moderate,72
3183,80.0,4.29,150,Car,Moderate,71
3184,54.0,5.98,532,,Slow,19
3185,90.0,2.89,237,2-Wheeler,Moderate,22
3186,25.0,,216,2-Wheeler,Moderate,61
3187,29.0,6.76,108,2-Wheeler,Moderate,75
3188,61.0,2.48,122,Bus,Moderate,32
3189,47.0,1.88,263,,Fast,15
3190,35.0,6.6,113,Car,Fast,29
3191,66.0,9.59,101,Car,Slow,22
3192,,1.35,361,2-Wheeler,Fast,19
3193,57.0,9.49,265,Car,Moderate,28
3194,54.0,5.03,391,Bus,Moderate,41
3195,90.0,2.6,425,Car,Moderate,79
3196,46.0,5.04,488,2-Wheeler,Fast,30
3197,89.0,4.33,483,Car,Moderate,81
3198,83.0,8.6,151,2-Wheeler,Slow,33
3199,78.0,4.84,358,Bus,Fast,20
3200,65.0,2.67,560,Car,Moderate,97
3201,73.0,2.4,283,Car,Slow,97
3202,96.0,,530,Bus,Slow,68
3203,36.0,4.5,511,Car,Fast,11
3204,68.0,7.61,121,3-Wheeler,Slow,46
3205,58.0,7.8,586,3-Wheeler,Fast,41
3206,67.0,4.37,399,Car,Slow,44
3207,79.0,6.18,411,3-Wheeler,Fast,40
3208,,3.7,144,Car,Fast,71
3209,50.0,3.26,592,Bus,Slow,36
3210,71.0,0.62,205,Bus,Slow,98
3211,76.0,0.65,479,Car,Fast,43
3212,78.0,4.23,483,Bus,Slow,25
3213,37.0,2.73,322,,Fast,10
3214,,5.51,595,2-Wheeler,Moderate,78
3215,86.0,0.74,159,3-Wheeler,Moderate,50
3216,,8.53,291,3-Wheeler,Moderate,93
3217,69.0,2.58,479,Car,Slow,42
3218,35.0,3.84,195,3-Wheeler,Slow,36
3219,30.0,2.7,216,Bus,Fast,49
3220,55.0,4.5,590,Bus,Fast,78
3221,86.0,8.7,441,Bus,Slow,54
3222,20.0,7.18,301,3-Wheeler,Slow,79
3223,,4.88,311,3-Wheeler,Fast,28
3224,81.0,6.92,518,Car,Fast,90
3225,46.0,,203,Bus,Slow,22
3226,29.0,,599,3-Wheeler,Slow,79
3227,52.0,6.02,167,2-Wheeler,Moderate,31
3228,42.0,5.43,576,Bus,Slow,87
3229,37.0,8.2,230,,Fast,56
3230,27.0,6.62,299,Bus,Moderate,75
3231,86.0,8.49,415,Car,Slow,18
3232,55.0,,296,3-Wheeler,Moderate,29
3233,77.0,6.65,549,,Fast,39
3234,83.0,,104,2-Wheeler,Slow,68
3235,43.0,9.89,539,3-Wheeler,Slow,16
3236,94.0,4.33,582,Bus,Fast,84
3237,95.0,7.5,365,2-Wheeler,Slow,41
3238,71.0,6.85,134,Car,Slow,11
3239,,6.13,337,2-Wheeler,Slow,36
3240,46.0,4.28,363,3-Wheeler,Moderate,33
3241,55.0,6.97,269,2-Wheeler,Slow,61
3242,64.0,8.77,183,3-Wheeler,Moderate,35
3243,39.0,8.47,104,3-Wheeler,Slow,42
3244,,5.69,451,Bus,Moderate,80
3245,23.0,2.25,380,Car,Fast,74
3246,85.0,6.13,367,Bus,Moderate,12
3247,52.0,8.71,507,Car,Moderate,38
3248,20.0,9.48,494,2-Wheeler,Slow,42
3249,90.0,0.73,409,Bus,Slow,26
3250,65.0,9.8,406,3-Wheeler,Moderate,88
3251,72.0,4.11,402,2-Wheeler,Fast,55
3252,27.0,2.92,547,Bus,Moderate,34
3253,71.0,,230,2-Wheeler,Slow,26
3254,45.0,8.42,385,3-Wheeler,Fast,83
3255,62.0,6.12,125,2-Wheeler,Fast,31
3256,60.0,8.73,210,2-Wheeler,Fast,61
3257,65.0,6.64,254,,Fast,12
3258,35.0,4.4,191,3-Wheeler,Moderate,22
3259,,8.99,208,Bus,Slow,25
3260,82.0,5.17,364,Car,Slow,93
3261,65.0,,498,Bus,Slow,19
3262,80.0,7.47,186,Car,Slow,34
3263,30.0,5.33,347,Bus,Slow,73
3264,21.0,6.47,151,Bus,Fast,65
3265,59.0,6.83,238,Car,Fast,98
3266,75.0,9.1,519,2-Wheeler,Moderate,46
3267,60.0,6.29,171,Car,Fast,39
3268,42.0,,378,,Moderate,84
3269,53.0,,381,Bus,Slow,73
3270,61.0,,468,Bus,Slow,99
3271,94.0,7.23,197,Bus,Slow,78
3272,83.0,,519,Car,Fast,11
3273,52.0,1.87,461,Bus,Slow,45
3274,48.0,5.39,123,Car,Fast,35
3275,66.0,1.2,327,Car,Slow,86
3276,,3.82,574,Bus,Moderate,16
3277,55.0,7.69,526,Car,Fast,10
3278,,8.62,598,3-Wheeler,Moderate,80
3279,70.0,,387,3-Wheeler,Slow,43
3280,73.0,8.51,243,Car,Moderate,78
3281,34.0,5.53,146,3-Wheeler,Fast,92
3282,37.0,2.85,573,Car,Moderate,39
3283,42.0,6.52,309,,Slow,62
3284,83.0,7.93,391,Car,Moderate,37
3285,25.0,7.82,201,Car,Moderate,89
3286,27.0,4.6,365,Bus,Fast,23
3287,98.0,4.38,210,Car,Fast,26
3288,56.0,5.52,118,,Moderate,15
3289,50.0,2.5,206,Bus,Fast,32
3290,49.0,1.89,377,Bus,Fast,22
3291,97.0,5.38,512,Car,Moderate,27
3292,74.0,4.47,342,Bus,Moderate,97
3293,73.0,7.4,107,3-Wheeler,Slow,38
3294,45.0,1.57,146,Car,Slow,45
3295,25.0,7.48,226,3-Wheeler,Fast,10
3296,57.0,9.01,125,Car,Fast,57
3297,87.0,7.42,532,3-Wheeler,Slow,67
3298,89.0,7.07,239,2-Wheeler,Moderate,88
3299,58.0,9.6,567,3-Wheeler,Slow,16
3300,70.0,6.81,162,2-Wheeler,Fast,15
3301,49.0,7.12,395,Bus,Slow,26
3302,43.0,3.81,590,3-Wheeler,Slow,32
3303,,5.18,116,Car,Fast,10
3304,31.0,2.84,367,,Fast,47
3305,33.0,,397,,Moderate,76
3306,67.0,7.08,186,,Slow,44
3307,77.0,1.23,415,2-Wheeler,Slow,81
3308,21.0,7.28,387,Car,Slow,15
3309,20.0,9.61,105,,Moderate,65
3310,62.0,3.02,599,3-Wheeler,Fast,16
3311,21.0,0.75,390,3-Wheeler,Moderate,62
3312,43.0,9.03,522,3-Wheeler,Slow,88
3313,68.0,8.01,387,Car,Moderate,48
3314,57.0,6.22,559,Bus,Fast,70
3315,83.0,2.79,485,2-Wheeler,Slow,89
3316,50.0,6.51,248,Bus,Fast,31
3317,24.0,0.85,366,3-Wheeler,Moderate,98
3318,62.0,4.93,577,Car,Moderate,99
3319,,2.89,252,3-Wheeler,Fast,67
3320,56.0,7.42,443,Car,Moderate,11
3321,,,403,Bus,Slow,96
3322,81.0,1.37,337,2-Wheeler,Moderate,49
3323,95.0,7.33,496,Car,Fast,85
3324,31.0,,309,3-Wheeler,Slow,50
3325,38.0,1.72,341,2-Wheeler,Fast,82
3326,28.0,2.81,104,Bus,Moderate,96
3327,51.0,8.47,237,Car,Moderate,26
3328,93.0,1.8,372,Bus,Slow,86
3329,44.0,,425,2-Wheeler,Slow,50
3330,86.0,2.89,509,2-Wheeler,Slow,55
3331,86.0,8.29,436,Car,Moderate,58
3332,96.0,6.49,305,2-Wheeler,Slow,73
3333,67.0,4.38,535,3-Wheeler,Fast,30
3334,61.0,8.95,525,3-Wheeler,Slow,72
3335,,3.57,138,2-Wheeler,Slow,98
3336,99.0,1.7,156,3-Wheeler,Fast,77
3337,44.0,,373,3-Wheeler,Slow,12
3338,44.0,4.08,178,3-Wheeler,Moderate,97
3339,45.0,4.38,515,Bus,Moderate,11
3340,44.0,6.49,427,Car,Slow,55
3341,48.0,1.62,221,,Slow,87
3342,33.0,7.04,176,3-Wheeler,Moderate,53
3343,31.0,7.47,467,3-Wheeler,Moderate,22
3344,,1.54,254,Car,Slow,33
3345,74.0,9.38,537,Car,Slow,61
3346,39.0,5.1,579,Bus,Slow,43
3347,34.0,8.37,292,3-Wheeler,Slow,51
3348,53.0,4.86,393,Car,Slow,88
3349,82.0,9.64,384,2-Wheeler,Slow,10
3350,71.0,8.78,331,Car,Fast,26
3351,55.0,6.25,147,2-Wheeler,Fast,74
3352,95.0,8.46,320,3-Wheeler,Moderate,40
3353,96.0,,470,3-Wheeler,Fast,95
3354,38.0,7.09,451,2-Wheeler,Slow,83
3355,84.0,8.88,303,2-Wheeler,Moderate,48
3356,33.0,,241,3-Wheeler,Moderate,99
3357,56.0,8.66,247,3-Wheeler,Moderate,38
3358,58.0,0.55,352,3-Wheeler,Moderate,60
3359,,7.54,256,2-Wheeler,Slow,93
3360,30.0,2.9,139,2-Wheeler,Slow,85
3361,57.0,4.29,209,Bus,Fast,65
3362,34.0,,207,2-Wheeler,Moderate,79
3363,93.0,6.61,462,3-Wheeler,Moderate,65
3364,80.0,0.52,133,3-Wheeler,Fast,44
3365,77.0,6.17,346,Bus,Fast,77
3366,84.0,6.23,549,3-Wheeler,Slow,40
3367,22.0,6.84,271,2-Wheeler,Fast,17
3368,,6.94,587,Bus,Fast,59
3369,41.0,6.46,258,,Moderate,43
3370,94.0,,229,3-Wheeler,Fast,67
3371,68.0,8.43,536,Car,Fast,80
3372,,9.07,538,Bus,Slow,18
3373,,7.95,228,3-Wheeler,Fast,27
3374,87.0,3.75,596,,Fast,70
3375,78.0,9.37,237,,Fast,11
3376,39.0,1.89,545,3-Wheeler,Moderate,33
3377,,6.29,453,Car,Slow,73
3378,37.0,6.08,472,2-Wheeler,Slow,71
3379,63.0,1.48,303,2-Wheeler,Slow,71
3380,58.0,8.45,476,Bus,Slow,52
3381,52.0,2.86,160,Car,Moderate,52
3382,54.0,9.26,145,3-Wheeler,Moderate,65
3383,74.0,6.13,456,Car,Slow,43
3384,45.0,6.18,208,Car,Fast,93
3385,35.0,2.25,440,,Fast,32
3386,40.0,0.67,300,3-Wheeler,Moderate,68
3387,65.0,5.44,230,Bus,Fast,24
3388,,2.47,593,3-Wheeler,Fast,46
3389,25.0,5.24,264,Bus,Moderate,96
3390,30.0,,228,3-Wheeler,Slow,94
3391,47.0,2.38,212,2-Wheeler,Moderate,72
3392,28.0,,249,2-Wheeler,Moderate,39
3393,23.0,9.72,496,3-Wheeler,Slow,68
3394,62.0,0.65,318,Car,Fast,66
3395,24.0,9.49,390,Bus,Moderate,15
3396,21.0,8.79,300,Bus,Fast,88
3397,69.0,5.26,513,3-Wheeler,Moderate,41
3398,,7.45,138,3-Wheeler,Fast,59
3399,40.0,6.81,475,Bus,Moderate,43
3400,25.0,3.08,121,2-Wheeler,Fast,61
3401,56.0,7.92,558,3-Wheeler,Slow,44
3402,,9.83,216,2-Wheeler,Moderate,42
3403,69.0,8.23,464,3-Wheeler,Moderate,30
3404,49.0,1.25,322,2-Wheeler,Moderate,10
3405,,7.14,555,Car,Fast,41
3406,42.0,6.01,468,2-Wheeler,Moderate,94
3407,59.0,4.18,304,Bus,Fast,21
3408,84.0,4.24,193,,Slow,48
3409,25.0,8.54,545,Bus,Fast,70
3410,,2.87,101,Bus,Moderate,69
3411,32.0,,112,Car,Slow,73
3412,76.0,3.3,106,,Moderate,33
3413,32.0,6.55,540,2-Wheeler,Moderate,93
3414,73.0,6.09,140,Car,Slow,94
3415,70.0,2.71,100,2-Wheeler,Slow,27
3416,65.0,2.06,430,Bus,Fast,58
3417,90.0,9.18,550,Bus,Fast,25
3418,56.0,0.79,389,2-Wheeler,Slow,77
3419,,6.84,273,2-Wheeler,Slow,22
3420,81.0,4.07,161,Bus,Fast,97
3421,24.0,0.82,452,Car,Moderate,15
3422,56.0,2.31,453,2-Wheeler,Fast,14
3423,,,534,2-Wheeler,Moderate,98
3424,73.0,3.77,440,Bus,Slow,55
3425,,1.81,584,2-Wheeler,Slow,17
3426,22.0,9.19,131,Bus,Moderate,47
3427,71.0,4.77,309,2-Wheeler,Fast,74
3428,,7.15,310,3-Wheeler,Fast,10
3429,69.0,,594,,Moderate,61
3430,96.0,7.89,280,2-Wheeler,Fast,73
3431,25.0,2.83,175,Car,Slow,45
3432,36.0,7.93,168,Bus,Fast,96
3433,,2.13,101,2-Wheeler,Moderate,24
3434,36.0,6.22,462,,Fast,54
3435,48.0,2.92,295,Car,Fast,64
3436,75.0,2.22,401,,Moderate,12
3437,,8.11,365,3-Wheeler,Slow,71
3438,50.0,3.27,109,3-Wheeler,Slow,67
3439,91.0,5.01,201,Bus,Slow,94
3440,27.0,4.0,118,Bus,Slow,52
3441,87.0,8.69,529,Bus,Moderate,78
3442,97.0,8.66,162,3-Wheeler,Slow,85
3443,24.0,,580,2-Wheeler,Moderate,57
3444,35.0,3.13,575,Car,Fast,63
3445,75.0,2.5,524,3-Wheeler,Fast,57
3446,,1.25,564,,Slow,23
3447,,3.53,334,Bus,Moderate,92
3448,29.0,8.64,227,2-Wheeler,Slow,43
3449,50.0,,535,Bus,Slow,21
3450,35.0,5.69,270,3-Wheeler,Moderate,20
3451,21.0,8.93,174,2-Wheeler,Slow,12
3452,,8.17,200,Bus,Fast,11
3453,59.0,9.53,300,3-Wheeler,Fast,49
3454,81.0,5.42,109,Bus,Slow,69
3455,62.0,3.04,449,,Moderate,13
3456,35.0,8.03,290,Car,Slow,87
3457,44.0,,358,2-Wheeler,Fast,51
3458,40.0,1.93,575,3-Wheeler,Fast,96
3459,62.0,6.11,146,3-Wheeler,Moderate,58
3460,40.0,5.15,480,2-Wheeler,Fast,69
3461,,3.27,233,3-Wheeler,Fast,13
3462,59.0,3.26,200,3-Wheeler,Moderate,85
3463,92.0,4.34,424,Car,Moderate,91
3464,42.0,9.73,281,3-Wheeler,Fast,91
3465,37.0,4.72,511,Car,Fast,91
3466,83.0,3.7,550,Bus,Moderate,17
3467,69.0,4.01,263,Car,Fast,45
3468,95.0,8.38,145,Bus,Slow,96
3469,90.0,5.98,408,,Slow,58
3470,89.0,0.62,212,3-Wheeler,Slow,17
3471,78.0,6.23,396,3-Wheeler,Moderate,85
3472,57.0,6.99,496,Bus,Slow,44
3473,33.0,9.38,538,Bus,Moderate,49
3474,,3.09,225,Car,Fast,49
3475,66.0,4.92,530,2-Wheeler,Slow,51
3476,45.0,5.9,505,Car,Moderate,37
3477,44.0,5.61,486,2-Wheeler,Fast,99
3478,52.0,0.61,163,Bus,Slow,45
3479,41.0,5.4,519,2-Wheeler,Fast,46
3480,52.0,3.6,544,3-Wheeler,Slow,70
3481,46.0,2.26,537,Car,Fast,82
3482,47.0,9.97,537,2-Wheeler,Slow,39
3483,,6.77,105,2-Wheeler,Fast,14
3484,35.0,3.54,218,Bus,Moderate,68
3485,44.0,,551,Car,Moderate,31
3486,90.0,2.75,220,Car,Fast,91
3487,52.0,7.28,337,Bus,Fast,44
3488,89.0,2.26,382,Car,Fast,28
3489,23.0,,456,3-Wheeler,Slow,25
3490,30.0,6.35,434,3-Wheeler,Fast,74
3491,,3.18,316,Bus,Moderate,58
3492,51.0,1.11,524,,Fast,21
3493,45.0,,169,Bus,Fast,96
3494,95.0,1.41,436,3-Wheeler,Fast,25
3495,78.0,2.01,471,,Slow,32
3496,51.0,1.09,475,,Slow,94
3497,67.0,8.51,252,3-Wheeler,Fast,67
3498,94.0,,562,3-Wheeler,Fast,39
3499,,9.95,366,Car,Fast,10
3500,61.0,3.33,336,,Fast,18
3501,70.0,6.49,235,Bus,Slow,78
3502,76.0,9.55,588,Bus,Moderate,22
3503,,,539,Car,Fast,15
3504,,7.89,124,3-Wheeler,Fast,38
3505,74.0,2.18,470,3-Wheeler,Moderate,15
3506,29.0,5.02,221,Car,Slow,16
3507,41.0,7.47,500,Car,Moderate,64
3508,52.0,5.24,205,3-Wheeler,Fast,66
3509,79.0,3.54,105,3-Wheeler,Fast,49
3510,51.0,1.74,316,2-Wheeler,Fast,19
3511,73.0,,363,2-Wheeler,Fast,76
3512,75.0,8.99,470,3-Wheeler,Fast,29
3513,43.0,7.29,369,3-Wheeler,Slow,29
3514,92.0,4.87,584,3-Wheeler,Fast,21
3515,34.0,1.5,450,Car,Slow,17
3516,66.0,6.34,489,3-Wheeler,Fast,80
3517,61.0,2.73,257,Bus,Slow,52
3518,54.0,1.29,177,2-Wheeler,Moderate,80
3519,83.0,6.76,510,Bus,Fast,33
3520,31.0,1.3,545,3-Wheeler,Slow,95
3521,42.0,7.32,368,Bus,Moderate,53
3522,51.0,6.68,506,,Moderate,18
3523,22.0,7.06,225,Bus,Fast,77
3524,64.0,0.91,240,Car,Slow,16
3525,80.0,2.32,171,Bus,Slow,90
3526,79.0,8.35,238,Car,Moderate,78
3527,82.0,,496,2-Wheeler,Fast,24
3528,80.0,2.69,356,2-Wheeler,Slow,13
3529,58.0,2.34,528,Bus,Slow,27
3530,65.0,0.51,296,3-Wheeler,Slow,37
3531,,4.43,137,2-Wheeler,Moderate,94
3532,41.0,4.67,219,Bus,Fast,16
3533,50.0,6.74,432,3-Wheeler,Moderate,46
3534,74.0,5.37,340,,Moderate,41
3535,26.0,6.63,537,3-Wheeler,Moderate,16
3536,64.0,5.91,168,2-Wheeler,Fast,86
3537,46.0,9.59,489,,Fast,68
3538,50.0,5.15,392,2-Wheeler,Slow,78
3539,89.0,2.99,551,2-Wheeler,Slow,18
3540,70.0,6.14,343,2-Wheeler,Moderate,67
3541,27.0,1.87,576,3-Wheeler,Fast,35
3542,40.0,7.95,418,3-Wheeler,Slow,48
3543,22.0,5.44,518,2-Wheeler,Slow,77
3544,79.0,5.38,299,Car,Slow,49
3545,,5.23,417,3-Wheeler,Fast,98
3546,53.0,1.51,112,Car,Fast,38
3547,69.0,2.25,304,Bus,Slow,53
3548,62.0,5.37,216,Bus,Slow,43
3549,90.0,1.13,518,3-Wheeler,Fast,66
3550,70.0,7.48,515,3-Wheeler,Moderate,39
3551,96.0,8.11,158,2-Wheeler,Slow,82
3552,,4.43,471,Car,Moderate,41
3553,74.0,4.83,595,2-Wheeler,Slow,71
3554,68.0,2.6,477,3-Wheeler,Slow,50
3555,47.0,9.7,417,Bus,Moderate,62
3556,54.0,7.19,178,,Slow,57
3557,86.0,3.53,557,Car,Moderate,64
3558,71.0,6.26,148,2-Wheeler,Fast,34
3559,33.0,2.58,247,Car,Moderate,77
3560,50.0,4.43,474,Car,Moderate,36
3561,50.0,,479,Car,Slow,60
3562,40.0,1.61,547,Bus,Moderate,17
3563,65.0,2.88,153,2-Wheeler,Slow,27
3564,,8.72,453,3-Wheeler,Slow,77
3565,74.0,2.35,331,3-Wheeler,Slow,39
3566,34.0,0.78,544,2-Wheeler,Slow,20
3567,90.0,2.16,453,3-Wheeler,Fast,27
3568,44.0,2.22,461,2-Wheeler,Fast,16
3569,55.0,,583,3-Wheeler,Fast,93
3570,86.0,3.13,237,Bus,Moderate,77
3571,,,279,Bus,Fast,22
3572,90.0,2.06,290,2-Wheeler,Fast,61
3573,41.0,7.92,443,2-Wheeler,Fast,26
3574,20.0,7.8,544,2-Wheeler,Slow,77
3575,93.0,8.03,357,3-Wheeler,Slow,93
3576,76.0,,161,Car,Slow,76
3577,96.0,7.02,347,,Moderate,14
3578,86.0,8.41,231,3-Wheeler,Fast,27
3579,23.0,8.65,345,2-Wheeler,Moderate,60
3580,83.0,1.52,470,,Fast,43
3581,,3.16,338,3-Wheeler,Fast,30
3582,69.0,7.64,248,Bus,Fast,67
3583,83.0,2.62,288,3-Wheeler,Slow,74
3584,42.0,1.35,374,2-Wheeler,Slow,72
3585,,2.32,343,Car,Moderate,78
3586,31.0,,331,Bus,Moderate,76
3587,76.0,2.79,289,Car,Fast,90
3588,43.0,4.59,438,2-Wheeler,Slow,83
3589,40.0,1.22,573,Car,Moderate,92
3590,41.0,2.77,547,3-Wheeler,Slow,46
3591,44.0,2.09,131,2-Wheeler,Fast,35
3592,36.0,6.39,174,Bus,Slow,59
3593,34.0,7.43,558,Bus,Fast,97
3594,49.0,6.61,428,Car,Fast,24
3595,70.0,6.23,598,,Slow,43
3596,21.0,7.83,405,Bus,Moderate,19
3597,,4.27,158,Car,Slow,41
3598,55.0,6.42,570,3-Wheeler,Slow,46
3599,28.0,2.26,406,Bus,Slow,74
3600,31.0,1.15,258,2-Wheeler,Moderate,17
3601,25.0,6.24,347,3-Wheeler,Slow,82
3602,54.0,6.95,487,Car,Fast,78
3603,86.0,0.64,184,Car,Moderate,92
3604,53.0,3.95,405,Bus,Moderate,21
3605,40.0,7.86,348,2-Wheeler,Fast,18
3606,82.0,1.92,366,Bus,Moderate,92
3607,38.0,,354,Bus,Fast,33
3608,92.0,7.44,183,Car,Slow,80
3609,20.0,,488,2-Wheeler,Moderate,70
3610,35.0,2.72,590,Car,Slow,14
3611,48.0,5.83,360,2-Wheeler,Fast,89
3612,71.0,4.0,266,,Fast,68
